cntry,region,year,pop,gdp,gdp_pc,country,continent,is_cntry,"Biofuels Production , Thousand tonnes of oil equivalent","Carbon Dioxide Emissions, Million tonnes carbon dioxide","Coal Consumption , Million tonnes oil equivalent","Coal Production , Million tonnes oil equivalent","Electricity Generation , Terawatt-hours","Gas , Trillion cubic metres","Gas Consumption , Million tonnes oil equivalent","Gas Production , Million tonnes oil equivalent","Geo Biomass Other , Million tonnes oil equivalent","Geo Biomass Other , Terawatt-hours","Geothermal capacity, Megawatts","Hydro Consumption , Million tonnes oil equivalent","Hydro Consumption , Terawatt-hours","Nuclear Consumption , Million tonnes oil equivalent","Nuclear Consumption , Terawatt-hours","Oil , Thousand barrels daily*","Oil Consumption , Million tonnes","Oil Production , Million tonnes","Other renewables , Million tonnes oil equivalent","Other renewables , Terawatt-hours","Primary Energy Consumption, Million tonnes oil equivalent","Solar capacity, Megawatts","Solar Consumption , Million tonnes oil equivalent","Solar Consumption , Terawatt-hours","Wind capacity, Megawatts","Wind Consumption , Million tonnes oil equivalent","Wind Consumption , Terawatt-hours","Biofuels Production per capita,  Kilogram of oil equivalent","Carbon Dioxide Emissions per capita,  Tonnes carbon dioxide","Coal Consumption per capita,  Tonnes oil equivalent","Coal Production per capita,  Tonnes oil equivalent","Electricity Generation per capita,  Kilowatt-hours","Gas per capita,  Million cubic metres","Gas Consumption per capita,  Tonnes oil equivalent","Gas Production per capita,  Tonnes oil equivalent","Geo Biomass Other per capita,  Tonnes oil equivalent","Geo Biomass Other per capita,  Kilowatt-hours","Geothermal capacity per capita,  Watts","Hydro Consumption per capita,  Tonnes oil equivalent","Hydro Consumption per capita,  Kilowatt-hours","Nuclear Consumption per capita,  Tonnes oil equivalent","Nuclear Consumption per capita,  Kilowatt-hours","Oil per capita,  Barrels daily*","Oil Consumption per capita,  Tonnes","Oil Production per capita,  Tonnes","Other renewables per capita,  Tonnes oil equivalent","Other renewables per capita,  Kilowatt-hours","Primary Energy Consumption per capita,  Tonnes oil equivalent","Solar capacity per capita,  Watts","Solar Consumption per capita,  Tonnes oil equivalent","Solar Consumption per capita,  Kilowatt-hours","Wind capacity per capita,  Watts","Wind Consumption per capita,  Tonnes oil equivalent","Wind Consumption per capita,  Kilowatt-hours"
AGO,Middle Africa,1965,NA,NA,NA,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1966,NA,NA,NA,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1967,NA,NA,NA,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1968,NA,NA,NA,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1969,NA,NA,NA,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1970,6.300968999999999,29.908927734375,4746.718756174646,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8038446150108024,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1971,6.437645,31.722326171875,4927.628996609009,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8886790122785584,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1972,6.587647,31.588732421875,4795.146494928311,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0712474423720642,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1973,6.750215,34.15640234375,5060.046582775512,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.211072536208106,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1974,6.923749,35.1612578125,5078.355355241792,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.233580246770933,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1975,7.107334,33.60302734375,4727.936993498547,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0961916240323024,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1976,7.299507999999999,31.978712890625,4380.940864867194,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03623422290927,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1977,7.50132,32.0631015625,4274.327926618249,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9414343075618692,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1978,7.7171389999999995,30.359810546875,3934.07589870741,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8382640250486613,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1979,7.952882,30.061013671875,3779.8893120600806,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9053321802083824,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1980,8.21195,32.147099609375,3914.67308122614,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9045354635622477,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1981,8.49795,31.164166015625,3667.2569285092286,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8423207950152685,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1982,8.807511,29.848763671875,3389.012363637695,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7277879073894997,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1983,9.128655,31.59269140625,3460.8265298940537,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.790000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9629019828222231,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1984,9.444918,31.527314453125,3338.018864020313,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0666053426826998,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1985,9.745209,34.16195703125,3505.5130199106043,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1751415490422012,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1986,10.0237,28.807830078125,2873.9716948955975,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3893073416004071,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1987,10.285712,31.936294921875,3104.9182518307916,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7019726004383557,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1988,10.544903999999999,30.677279296875,2909.2042276416173,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11666222850393,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1989,10.820992,32.80983203125,3032.0539957196156,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0924144477696682,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1990,11.12787,34.150984375,3068.959681861848,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1010310149201956,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1991,11.472173,27.015671875,2354.8870710893216,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.136822727481533,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1992,11.848970999999999,30.06855078125,2537.650803706921,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.153000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2915913964174615,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1993,12.246786,27.61868359375,2255.1781009115366,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.810000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0258376360948906,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1994,12.648482999999999,29.808396484375,2356.6775940146345,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.168165146761078,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1995,13.042665999999999,29.791787109375,2284.179255174901,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.173000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.390078838176183,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1996,13.424812999999999,42.0659296875,3133.446230312482,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.634226636899896,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1997,13.801867999999999,37.4456796875,2713.0877999630197,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64456956116375,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1998,14.18771,43.47089453125,3063.9824560306074,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5374073758203406,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,1999,14.601982999999999,40.99921484375,2807.7840416435224,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5133572611336423,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2000,15.058638,34.13714453125,2266.9476835322025,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.447100461542405,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2001,15.562790999999999,39.44581640625,2534.6235393285183,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.550000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3485504624459717,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2002,16.109696,45.2820390625,2810.856211222111,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7685190335062813,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2003,16.691395,44.58625390625,2671.211957194111,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.83272874527665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5661563185867116,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2004,17.2955,52.94628515625,3061.2751962215607,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.46420809716599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1490392354754695,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2005,17.912941999999997,66.1906796875,3695.1316923540535,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.85415375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5088682668653766,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2006,18.541467,83.340453125,4494.814413821732,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.62795521429568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75525600074124,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2007,19.183906999999998,90.6398125,4724.7837731907275,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.54902139714127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.303034903012263,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2008,19.842250999999997,107.0485234375,5394.978797390479,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.53888593169238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.714126735504575,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2009,20.520103,95.94109375,4675.468429666264,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.61500186141747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.269715501009789,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2010,21.219953999999998,130.078890625,6130.026984271503,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.52579808274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2660694779423185,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2011,21.942296,165.1708125,7527.508174167371,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.79502885197078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.818881526890841,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2012,22.685632,172.30978125,7595.546875220403,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.87798641165247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8296480526375674,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2013,23.448202,183.89640625,7842.6655591759245,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.30805575782958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.723443518519227,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2014,24.227524,193.041453125,7967.8572653565425,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.02274324642839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42679438668303,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2015,25.006846,202.1865,8085.245936252816,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.70123667923122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54707813529268,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Middle Africa,2016,25.786168,211.331546875,8195.539053146633,Angola,Africa,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.89692410058635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4086850012218313,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,Western Asia,1965,NA,NA,NA,United Arab Emirates,Asia,TRUE,NA,0.22163968727485817,0,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0.07047180549498475,13.656627305293886,0,0,0.07047180549498475,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,Western Asia,1966,NA,NA,NA,United Arab Emirates,Asia,TRUE,NA,0.2375035318935344,0,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0.07551581988661142,17.43399230463049,0,0,0.07551581988661142,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,Western Asia,1967,NA,NA,NA,United Arab Emirates,Asia,TRUE,NA,1.2170954537503165,0,NA,NA,NA,0.40900000000000003,NA,0,0,NA,0,0,0,0,0,0.08153404928041866,18.49940294546902,0,0,0.4905340492804187,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,Western Asia,1968,NA,NA,NA,United Arab Emirates,Asia,TRUE,NA,1.5553130752097688,0,NA,NA,NA,0.54,NA,0,0,NA,0,0,0,0,0,0.0912449774676552,24.183096722834023,0,0,0.6312449774676552,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,Western Asia,1969,NA,NA,NA,United Arab Emirates,Asia,TRUE,NA,1.565199754682578,0,NA,NA,NA,0.531,NA,0,0,NA,0,0,0,0,0,0.10111040848960606,29.008226084649063,0,0,0.6321104084896061,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,Western Asia,1970,0.23543399999999998,57.603203125,244668.1580612826,United Arab Emirates,Asia,TRUE,NA,2.142568440973463,0,NA,NA,NA,0.756,0.75,0,0,NA,0,0,0,0,0,0.11665385957261229,36.901950378134536,0,0,0.8726538595726123,NA,0,0,NA,0,0,NA,9.100505623544022,0,NA,NA,NA,3.2110910063966975,3.185606157139581,0,0,NA,0,0,0,0,0,0.495484337744813,156.7401071133929,0,0,3.706575344141511,NA,0,0,NA,0,0
ARE,Western Asia,1971,0.27515999999999996,67.4356171875,245077.83539576977,United Arab Emirates,Asia,TRUE,NA,3.239228700600001,0,NA,NA,NA,1.197,1.324,0,0,NA,0,0,0,0,0,0.136,53.561098580337,0,0,1.3330000000000002,NA,0,0,NA,0,0,NA,11.772164197557789,0,NA,NA,NA,4.350196249454863,4.811745893298445,0,0,NA,0,0,0,0,0,0.49425788632068623,194.6543777450829,0,0,4.84445413577555,NA,0,0,NA,0,0
